"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
"2021-09-09","33888907","Shelton JF","2021-04-22","Nat Genet","www.ncbi.nlm.nih.gov/pubmed/33888907","Trans-ancestry analysis reveals genetic and nongenetic associations with COVID-19 susceptibility and severity.","COVID-19 (covid vs negative)","9,913 European ancestry cases, 85,072 European ancestry controls, 2,553 Hispanic or Latin American cases, 13,086 Hispanic or Latin American controls, 506 Black or African American cases, 3,110 Black or African American controls",NA,"3p21.31","3",45796808,NA,"SLC6A20 - LZTFL1","ENSG00000163817","ENSG00000163818",NA,217,26508,"rs2531743-?","rs2531743",0,2531743,"intron_variant",1,"NR",8e-10,9.09691001300806,NA,0.917,"[0.892-0.942]","Illumina [9939936] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90027245","Genome-wide genotyping array"
"2021-09-09","33888907","Shelton JF","2021-04-22","Nat Genet","www.ncbi.nlm.nih.gov/pubmed/33888907","Trans-ancestry analysis reveals genetic and nongenetic associations with COVID-19 susceptibility and severity.","COVID-19 (hospitalized covid vs population)","613 European ancestry cases, 680,416 European ancestry controls, 140 Hispanic or Latin American cases, 94,327 Hispanic or Latin American controls, 49 Black or African American cases, 22,410 Black or African American controls",NA,"3p21.31","3",45867532,NA,"LZTFL1",NA,NA,"ENSG00000163818",NA,NA,"rs35044562-?","rs35044562",0,35044562,"intron_variant",0,"NR",4e-14,13.397940008672,NA,1.813,"[1.555-2.114]","Illumina [9875426] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90027246","Genome-wide genotyping array"
"2021-09-09","33888907","Shelton JF","2021-04-22","Nat Genet","www.ncbi.nlm.nih.gov/pubmed/33888907","Trans-ancestry analysis reveals genetic and nongenetic associations with COVID-19 susceptibility and severity.","COVID-19 (hospitalized covid vs population)","613 European ancestry cases, 680,416 European ancestry controls, 140 Hispanic or Latin American cases, 94,327 Hispanic or Latin American controls, 49 Black or African American cases, 22,410 Black or African American controls",NA,"3p21.31","3",46053730,NA,"XCR1",NA,NA,"ENSG00000173578",NA,NA,"rs183817891-?","rs183817891",0,183817891,"intergenic_variant",0,"NR",1e-11,11,NA,0.5624724,"[0.4-0.73] unit increase","Illumina [9875426] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90027246","Genome-wide genotyping array"
"2021-09-09","33888907","Shelton JF","2021-04-22","Nat Genet","www.ncbi.nlm.nih.gov/pubmed/33888907","Trans-ancestry analysis reveals genetic and nongenetic associations with COVID-19 susceptibility and severity.","COVID-19 (covid respiratory support vs population)","495 European ancestry cases, 680,440 European ancestry controls, 102 Hispanic or Latin American cases, 94,330 Hispanic or Latin American controls, 39 Black or African American cases, 22,410 Black or African American controls",NA,"7q11.21","7",66879664,NA,"GTF2IRD1P1 - GTF2IP23","ENSG00000230583","ENSG00000230295",NA,46638,1044,"rs142658912-?","rs142658912",0,142658912,"intron_variant",1,"NR",3e-08,7.52287874528034,NA,4.671,"[2.711-8.048]","Illumina [9842460] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90027248","Genome-wide genotyping array"
"2021-09-09","33888907","Shelton JF","2021-04-22","Nat Genet","www.ncbi.nlm.nih.gov/pubmed/33888907","Trans-ancestry analysis reveals genetic and nongenetic associations with COVID-19 susceptibility and severity.","COVID-19 (covid respiratory support vs population)","495 European ancestry cases, 680,440 European ancestry controls, 102 Hispanic or Latin American cases, 94,330 Hispanic or Latin American controls, 39 Black or African American cases, 22,410 Black or African American controls",NA,"10q22.3","10",78069803,NA,"GNAI2P2 - LINC00595","ENSG00000231957","ENSG00000230417",NA,265,109364,"rs117479047-?","rs117479047",0,117479047,"intergenic_variant",1,"NR",4e-08,7.39794000867204,NA,0.104,"[0.047-0.232]","Illumina [9842460] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90027248","Genome-wide genotyping array"
"2021-09-09","33888907","Shelton JF","2021-04-22","Nat Genet","www.ncbi.nlm.nih.gov/pubmed/33888907","Trans-ancestry analysis reveals genetic and nongenetic associations with COVID-19 susceptibility and severity.","COVID-19 (covid respiratory support vs population)","495 European ancestry cases, 680,440 European ancestry controls, 102 Hispanic or Latin American cases, 94,330 Hispanic or Latin American controls, 39 Black or African American cases, 22,410 Black or African American controls",NA,"3p21.31","3",46053730,NA,"XCR1",NA,NA,"ENSG00000173578",NA,NA,"rs183817891-?","rs183817891",0,183817891,"intergenic_variant",0,"NR",5e-10,9.30102999566398,NA,0.5780579,"[0.4-0.76] unit increase","Illumina [9842460] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90027248","Genome-wide genotyping array"
"2021-09-27","33949668","Ma Y","2021-05-05","Hum Mol Genet","www.ncbi.nlm.nih.gov/pubmed/33949668","Integrative Genomics Analysis Reveals a 21q22.11 Locus Contributing Risk to COVID-19.","COVID-19","3,288 European ancestry cases, 676,840 European ancestry controls",NA,"3p21.31","3",45834968,"SLC6A20","LZTFL1",NA,NA,"ENSG00000163818",NA,NA,"rs11385942-?","rs11385942",0,11385942,"intron_variant",0,"NR",3e-16,15.5228787452803,NA,1.61,"[1.43-1.80]","NR [8424883] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST012399","Genome-wide genotyping array"
"2023-01-04","35264675","Nishida N","2022-03-09","Sci Rep","www.ncbi.nlm.nih.gov/pubmed/35264675","Genetic association of IL17 and the importance of ABO blood group antigens in saliva to COVID-19.","COVID-19","462 Japanese ancestry cases, 1,193 Japanese ancestry controls, 7,885 cases, 961,804 controls",NA,"6p21.1","6",41534945,NA,"FOXP4-AS1",NA,NA,"ENSG00000234753",NA,NA,"rs1886814-?","rs1886814",0,1886814,"intron_variant",0,"NR",4e-12,11.397940008672,NA,1.28,"[1.19-1.38]","Illumina [15167811] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90104447","Genome-wide genotyping array"
"2023-01-04","35264675","Nishida N","2022-03-09","Sci Rep","www.ncbi.nlm.nih.gov/pubmed/35264675","Genetic association of IL17 and the importance of ABO blood group antigens in saliva to COVID-19.","COVID-19","462 Japanese ancestry cases, 1,193 Japanese ancestry controls, 7,885 cases, 961,804 controls",NA,"9q34.2","9",133257522,NA,"ABO",NA,NA,"ENSG00000175164",NA,NA,"rs8176719-?","rs8176719",0,8176719,"frameshift_variant",0,"NR",2e-09,8.69897000433602,NA,1.11,"[1.07-1.15]","Illumina [15167811] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90104447","Genome-wide genotyping array"
"2023-01-04","35264675","Nishida N","2022-03-09","Sci Rep","www.ncbi.nlm.nih.gov/pubmed/35264675","Genetic association of IL17 and the importance of ABO blood group antigens in saliva to COVID-19.","COVID-19","462 Japanese ancestry cases, 1,193 Japanese ancestry controls, 7,885 cases, 961,804 controls",NA,"21q22.11","21",33239266,NA,"IFNAR2-IL10RB, IFNAR2",NA,NA,"ENSG00000249624, ENSG00000159110",NA,NA,"rs12482060-?","rs12482060",0,12482060,"intron_variant",0,"NR",2e-12,11.698970004336,NA,0.87,"[0.84-0.9]","Illumina [15167811] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90104447","Genome-wide genotyping array"
"2023-01-04","35264675","Nishida N","2022-03-09","Sci Rep","www.ncbi.nlm.nih.gov/pubmed/35264675","Genetic association of IL17 and the importance of ABO blood group antigens in saliva to COVID-19.","COVID-19 (severe vs population)","99 Japanese ancestry cases, 1,193 Japanese ancestry controls, 4,336 cases, 623,902 controls",NA,"6p21.1","6",41529297,NA,"FOXP4-AS1",NA,NA,"ENSG00000234753",NA,NA,"rs1853837-?","rs1853837",0,1853837,"intron_variant",0,"NR",3e-09,8.52287874528034,NA,1.29,"[1.18-1.42]","Illumina [15167811] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90104450","Genome-wide genotyping array"
"2023-01-04","35264675","Nishida N","2022-03-09","Sci Rep","www.ncbi.nlm.nih.gov/pubmed/35264675","Genetic association of IL17 and the importance of ABO blood group antigens in saliva to COVID-19.","COVID-19 (severe vs population)","99 Japanese ancestry cases, 1,193 Japanese ancestry controls, 4,336 cases, 623,902 controls",NA,"21q22.11","21",33242529,NA,"IFNAR2, IFNAR2-IL10RB",NA,NA,"ENSG00000159110, ENSG00000249624",NA,NA,"rs9976829-?","rs9976829",0,9976829,"intron_variant",0,"NR",8e-12,11.0969100130081,NA,0.82,"[0.78-0.86]","Illumina [15167811] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90104450","Genome-wide genotyping array"
"2022-12-08","35680011","Pandit R","2022-06-06","Genomics","www.ncbi.nlm.nih.gov/pubmed/35680011","First report on genome wide association study in western Indian population reveals host genetic factors for COVID-19 severity and outcome.","Morbidity in COVID-19 (deceased vs asymptomatic)","94 western Indian ancestry deceased cases, 147 western Indian ancestry asymptomatic cases",NA,"14q24.3","14",76832815,NA,"LRRC74A",NA,NA,"ENSG00000100565",NA,NA,"rs34279101-?","rs34279101",0,34279101,"intron_variant",0,"NR",4e-08,7.39794000867204,NA,NA,NA,"NR [6468284] (imputed)","N","COVID-19, mortality","http://purl.obolibrary.org/obo/MONDO_0100096, http://www.ebi.ac.uk/efo/EFO_0004352","GCST90239859","Genome-wide genotyping array"
"2023-02-24","36691909","Liu Z","2023-01-24","Genet Epidemiol","www.ncbi.nlm.nih.gov/pubmed/36691909","Deep learning identified genetic variants for COVID-19-related mortality among 28,097 affected cases in UK Biobank.","Mortality in COVID-19","1,104 British ancestry cases, 17,627 British ancestry controls",NA,"5q32","5",147791386,NA,"JAKMIP2 - SPINK1","ENSG00000176049","ENSG00000164266",NA,8611,33186,"rs7447800-?","rs7447800",0,7447800,"intergenic_variant",1,"NR",3e-08,7.52287874528034,NA,NA,NA,"NR [8200000] (imputed)","N","COVID-19, mortality","http://purl.obolibrary.org/obo/MONDO_0100096, http://www.ebi.ac.uk/efo/EFO_0004352","GCST90250895","Genome-wide genotyping array"
"2022-05-17","35222515","Peloso GM","2022-02-03","Front Genet","www.ncbi.nlm.nih.gov/pubmed/35222515","Genetic Loci Associated With COVID-19 Positivity and Hospitalization in White, Black, and Hispanic Veterans of the VA Million Veteran Program.","COVID-19","11,778 European ancestry cases, 357,198 European ancestry controls",NA,"3p21.31","3",45793925,NA,"SLC6A20",NA,NA,"ENSG00000163817",NA,NA,"rs73062389-A","rs73062389",0,73062389,"intron_variant",0,"0.064",4e-19,18.397940008672,NA,1.249,"[1.19-1.31]","Affymetrix [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90103487","Genome-wide genotyping array"
"2022-05-17","35222515","Peloso GM","2022-02-03","Front Genet","www.ncbi.nlm.nih.gov/pubmed/35222515","Genetic Loci Associated With COVID-19 Positivity and Hospitalization in White, Black, and Hispanic Veterans of the VA Million Veteran Program.","COVID-19","11,778 European ancestry cases, 357,198 European ancestry controls",NA,"9q34.2","9",133257522,NA,"ABO",NA,NA,"ENSG00000175164",NA,NA,"rs8176719-TC","rs8176719",0,8176719,"frameshift_variant",0,"0.353",1e-15,15,NA,1.118,"[1.09-1.15]","Affymetrix [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90103487","Genome-wide genotyping array"
"2022-05-17","35222515","Peloso GM","2022-02-03","Front Genet","www.ncbi.nlm.nih.gov/pubmed/35222515","Genetic Loci Associated With COVID-19 Positivity and Hospitalization in White, Black, and Hispanic Veterans of the VA Million Veteran Program.","COVID-19","11,778 European ancestry cases, 357,198 European ancestry controls",NA,"3q12.3","3",101776487,NA,"CEP97 - NXPE3","ENSG00000182504","ENSG00000144815",NA,5925,2413,"rs60870724-C","rs60870724",0,60870724,"intergenic_variant",1,"0.344",1e-09,9,NA,0.905,"[0.88-0.93]","Affymetrix [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90103487","Genome-wide genotyping array"
"2022-05-17","35222515","Peloso GM","2022-02-03","Front Genet","www.ncbi.nlm.nih.gov/pubmed/35222515","Genetic Loci Associated With COVID-19 Positivity and Hospitalization in White, Black, and Hispanic Veterans of the VA Million Veteran Program.","COVID-19","4,893 Black cases, 94,556 Black controls",NA,"3p21.31","3",45793925,NA,"SLC6A20",NA,NA,"ENSG00000163817",NA,NA,"rs73062389-A","rs73062389",0,73062389,"intron_variant",0,"0.011",4e-08,7.39794000867204,NA,1.571,"[1.34-1.85]","Affymetrix [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90103488","Genome-wide genotyping array"
"2022-05-17","35222515","Peloso GM","2022-02-03","Front Genet","www.ncbi.nlm.nih.gov/pubmed/35222515","Genetic Loci Associated With COVID-19 Positivity and Hospitalization in White, Black, and Hispanic Veterans of the VA Million Veteran Program.","COVID-19","2,497 Hispanic cases, 41,100 Hispanic controls",NA,"2p25.2","2",6013310,NA,"SILC1",NA,NA,"ENSG00000232044",NA,NA,"rs73910904-A","rs73910904",0,73910904,"intron_variant",0,"0.016",4e-08,7.39794000867204,NA,1.705,"[1.41-2.06]","Affymetrix [NR] (imputed)","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90103489","Genome-wide genotyping array"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"17q25.3","17",77330435,NA,"SEPTIN9",NA,NA,"ENSG00000184640",NA,NA,"rs892964-?","rs892964",0,892964,"intron_variant",0,"NR",2e-28,27.698970004336,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"8q12.3","8",61833039,NA,"LINC02842",NA,NA,"ENSG00000254119",NA,NA,"rs10111559-?","rs10111559",0,10111559,"intron_variant",0,"NR",2e-25,24.698970004336,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"Xp11.4","X",41119055,NA,"USP9X",NA,NA,"ENSG00000124486",NA,NA,"rs4827048-?","rs4827048",0,4827048,"intron_variant",0,"NR",7e-25,24.1549019599857,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"Xp11.4","X",41234160,NA,"USP9X",NA,NA,"ENSG00000124486",NA,NA,"rs4827256-?","rs4827256",0,4827256,"3_prime_UTR_variant",0,"NR",3e-24,23.5228787452803,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"15q25.3","15",86474517,NA,"AGBL1",NA,NA,"ENSG00000273540",NA,NA,"rs12907754-?","rs12907754",0,12907754,"intron_variant",0,"NR",1e-23,23,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"7p22.2","7",2815960,NA,"GNA12",NA,NA,"ENSG00000146535",NA,NA,"rs2248390-?","rs2248390",0,2248390,"intron_variant",0,"NR",2e-21,20.698970004336,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"8q12.2","8",61095403,NA,"CLVS1",NA,NA,"ENSG00000177182",NA,NA,"rs6471920-?","rs6471920",0,6471920,"regulatory_region_variant",0,"NR",5e-21,20.301029995664,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Resistance to COVID-19 infection (Exposed negative vs positive)","306 resistant cases, up to 770 benign, mild or severe controls",NA,"7p22.2","7",2809015,NA,"GNA12",NA,NA,"ENSG00000146535",NA,NA,"rs757789-?","rs757789",0,757789,"intron_variant",0,"NR",6e-21,20.2218487496164,NA,NA,NA,"Illumina [15489173]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255358","Genome-wide sequencing"
